Token,POS,NE,Lemma,Language,Candidate,Anglicism_x,Anglicism_y,Adapted,Exist
VIP,PROPN,B,VIP,PROPN,False,False,FALSE,,both
VIP,PROPN,B,VIP,PROPN,False,False,TRUE,True,both
VIP,PROPN,B,VIP,PROPN,False,False,TRUE,False,both
VIP,PROPN,O,VIP,PROPN,False,False,FALSE,,both
VIP,PROPN,O,VIP,PROPN,False,False,TRUE,True,both
VIP,PROPN,O,VIP,PROPN,False,False,TRUE,False,both
Shopper,PROPN,I,Shopper,PROPN,False,False,FALSE,,both
Club,PROPN,I,Club,PROPN,False,False,FALSE,,both
previo,ADJ,O,previo,,True,,FALSE,,both
página,NOUN,O,página,,True,,FALSE,,both
Web,PROPN,B,Web,PROPN,False,False,FALSE,,both
www.premiumoutlets.com,PROPN,O,www.premiumoutlets.com,PROPN,False,False,FALSE,,both
Bien,ADV,B,Bien,ADV,False,False,FALSE,,both
valen,VERB,I,valer,Name Entity,False,False,FALSE,,both
paseo,NOUN,I,pasear,Name Entity,False,False,FALSE,,both
shopaholic,NOUN,O,shopaholic,,True,,TRUE,False,both
fashion,NOUN,O,fashion,,True,,TRUE,False,both
victims,VERB,O,victims,,True,,TRUE,False,both
seductor,NOUN,O,seductor,,True,,FALSE,,both
pasatiempo,NOUN,O,pasatiempo,,True,,FALSE,,both
compulsivo,ADJ,O,compulsivo,,True,,FALSE,,both
agenda,NOUN,O,agenda,,True,,FALSE,,both
duda,NOUN,I,dudar,Name Entity,False,False,FALSE,,both
duda,NOUN,O,dudar,,True,,FALSE,,both
japoneses,NOUN,I,japonés,Name Entity,False,False,FALSE,,both
chinos,ADJ,O,chino,,True,,FALSE,,both
protagonistas,NOUN,O,protagonista,,True,,FALSE,,both
ve,VERB,I,ver,Name Entity,False,False,FALSE,,both
cargadísimos,ADJ,I,cargadísimos,Name Entity,False,False,FALSE,,both
bolsas,NOUN,I,bolsa,Name Entity,False,False,FALSE,,both
arrastrando,VERB,O,arrastrar,,True,,FALSE,,both
latinos,NOUN,I,latino,Name Entity,False,False,FALSE,,both
cientos,NUM,O,ciento,NUM,False,False,FALSE,,both
mexicanos,NOUN,O,mexicano,,True,,FALSE,,both
brasileños,ADJ,O,brasileño,,True,,FALSE,,both
cantidad,NOUN,O,cantidad,,True,,FALSE,,both
faltan,VERB,O,faltar,,True,,FALSE,,both
argentinos,NOUN,O,argentino,,True,,FALSE,,both
visitantes,NOUN,O,visitante,,True,,FALSE,,both
ola,NOUN,I,ola,Name Entity,False,False,FALSE,,both
frío,NOUN,I,freír,Name Entity,False,False,FALSE,,both
conveniente,ADJ,O,conveniente,,True,,FALSE,,both
conveniente,ADJ,I,conveniente,Name Entity,False,False,FALSE,,both
abrigo,NOUN,O,abrigar,,True,,FALSE,,both
impermeable,ADJ,O,impermeable,,True,,FALSE,,both
mirar,VERB,O,mirar,,True,,FALSE,,both
percheros,NOUN,O,perchero,,True,,FALSE,,both
contratemporada,NOUN,O,contratemporada,,True,,FALSE,,both
Algunas,PRON,B,Algunas,PRON,False,False,FALSE,,both
buscadas,ADJ,I,buscar,Name Entity,False,False,FALSE,,both
argentinas,NOUN,O,argentino,,True,,FALSE,,both
argentinas,ADJ,O,argentino,,True,,FALSE,,both
Espirit,PROPN,B,Espirit,PROPN,False,False,FALSE,,both
Benetton,PROPN,B,Benetton,PROPN,False,False,FALSE,,both
Ann,PROPN,B,Ann,PROPN,False,False,FALSE,,both
remeras,NOUN,I,remero,Name Entity,False,False,FALSE,,both
básicas,ADJ,I,básico,Name Entity,False,False,FALSE,,both
básicas,ADJ,O,básico,,True,,FALSE,,both
99,NUM,O,99,NUM,False,False,FALSE,,both
dólares,NOUN,O,dólar,,True,,FALSE,,both
modelos,NOUN,O,modelo,,True,,FALSE,,both
escote,ADJ,O,escotar,,True,,FALSE,,both
V,PROPN,O,V,PROPN,False,False,FALSE,,both
tul,PROPN,O,tul,PROPN,False,False,FALSE,,both
49,NUM,O,49,NUM,False,False,FALSE,,both
soleros,NOUN,O,soleros,,True,,FALSE,,both
poliéster,VERB,O,poliéster,,True,,FALSE,,both
poliéster,VERB,O,poliéster,,True,,TRUE,True,both
poliéster,NOUN,O,poliéster,,True,,FALSE,,both
poliéster,NOUN,O,poliéster,,True,,TRUE,True,both
guardas,NOUN,O,guardar,,True,,FALSE,,both
mostacilla,NOUN,O,mostacilla,,True,,FALSE,,both
encaje,NOUN,O,encajar,,True,,FALSE,,both
79,NUM,O,79,NUM,False,False,FALSE,,both
chemises,NOUN,O,chemises,,True,,FALSE,,both
algodón,NOUN,O,algodón,,True,,FALSE,,both
spandex,NOUN,O,spandex,,True,,TRUE,False,both
leggings,VERB,O,leggings,,True,,TRUE,False,both
9,NUM,O,9,NUM,False,False,FALSE,,both
jeans,VERB,O,jeans,,True,,TRUE,False,both
19,NUM,O,19,NUM,False,False,FALSE,,both
acorde,ADV,I,acorde,ADV,False,False,FALSE,,both
neoyorquino,ADJ,O,neoyorquino,,True,,FALSE,,both
andar,VERB,O,andar,,True,,FALSE,,both
interiores,NOUN,O,interior,,True,,FALSE,,both
ballerinas,NOUN,O,ballerinas,,True,,FALSE,,both
lana,NOUN,O,lana,,True,,FALSE,,both
22,NUM,O,22,NUM,False,False,FALSE,,both
botas,NOUN,O,boto,,True,,FALSE,,both
cortas,ADJ,O,corto,,True,,FALSE,,both
botinetas,NOUN,O,botinetas,,True,,FALSE,,both
62,NUM,O,62,NUM,False,False,FALSE,,both
modo,NOUN,O,modo,Stop Word,False,False,FALSE,,both
chaquetas,NOUN,O,chaqueta,,True,,FALSE,,both
golf,NOUN,O,golf,,True,,TRUE,False,both
nylon,NOUN,O,nylon,,True,,FALSE,,both
original,ADJ,O,original,,True,,FALSE,,both
era,AUX,O,ser,AUX,False,False,FALSE,,both
95,NUM,O,95,NUM,False,False,FALSE,,both
sandalias,NOUN,I,sandalia,Name Entity,False,False,FALSE,,both
charol,NOUN,O,charol,,True,,FALSE,,both
650,NUM,O,650,NUM,False,False,FALSE,,both
consigue,VERB,O,conseguir,Stop Word,False,False,FALSE,,both
292,NUM,O,292,NUM,False,False,FALSE,,both
Michael,PROPN,B,Michael,PROPN,False,False,FALSE,,both
Kors,PROPN,I,Kors,PROPN,False,False,FALSE,,both
285,NUM,O,285,NUM,False,False,FALSE,,both
128,NUM,O,128,NUM,False,False,FALSE,,both
Manolo,PROPN,B,Manolo,PROPN,False,False,FALSE,,both
Blahnik,PROPN,I,Blahnik,PROPN,False,False,FALSE,,both
obtienen,VERB,O,obtener,,True,,FALSE,,both
977,NUM,O,977,NUM,False,False,FALSE,,both
Precios,NOUN,B,Precios,Name Entity,False,False,FALSE,,both
aun,ADV,O,aun,ADV,False,False,FALSE,,both
multiplicados,ADJ,O,multiplicar,,True,,FALSE,,both
cuatro,NUM,O,cuatro,NUM,False,False,FALSE,,both
convenientes,ADJ,O,conveniente,,True,,FALSE,,both
vidrieras,NOUN,O,vidriera,,True,,FALSE,,both
llenar,VERB,I,llenar,Name Entity,False,False,FALSE,,both
valija,NOUN,I,valija,Name Entity,False,False,FALSE,,both
valija,NOUN,O,valija,,True,,FALSE,,both
sugerencia,NOUN,I,sugerencia,Name Entity,False,False,FALSE,,both
ideal,ADJ,I,ideal,Name Entity,False,False,FALSE,,both
aprovechar,VERB,O,aprovechar,,True,,FALSE,,both
cierre,NOUN,O,cerrar,,True,,FALSE,,both
alojarse,VERB,O,alojarse,,True,,FALSE,,both
cercano,ADJ,O,cercano,,True,,FALSE,,both
regresar,VERB,O,regresar,,True,,FALSE,,both
Ropa,NOUN,B,Ropa,Name Entity,False,False,FALSE,,both
calzados,NOUN,O,calzar,,True,,FALSE,,both
bandolera,NOUN,O,bandolero,,True,,FALSE,,both
mochila,NOUN,O,mochila,,True,,FALSE,,both
liviana,ADJ,O,liviano,,True,,FALSE,,both
rueditas,NOUN,O,rueditas,,True,,FALSE,,both
exagerado,ADJ,O,exagerar,,True,,FALSE,,both
paquetes,NOUN,I,paquete,Name Entity,False,False,FALSE,,both
ofrecidos,ADJ,O,ofrecer,,True,,FALSE,,both
hoteles,NOUN,O,hotel,,True,,FALSE,,both
Westin,PROPN,I,Westin,PROPN,False,False,FALSE,,both
Square,PROPN,I,Square,PROPN,False,False,FALSE,,both
vecinos,ADJ,O,vecino,,True,,FALSE,,both
curiosos,ADJ,O,curioso,,True,,FALSE,,both
insólitos,NOUN,O,insólito,,True,,FALSE,,both
Thayer,PROPN,I,Thayer,PROPN,False,False,FALSE,,both
Hotel,PROPN,I,Hotel,PROPN,False,False,FALSE,,both
mismísima,ADJ,O,mismísima,,True,,FALSE,,both
academia,NOUN,O,academia,,True,,FALSE,,both
militar,ADJ,O,militar,,True,,FALSE,,both
West,PROPN,B,West,PROPN,False,False,FALSE,,both
West,PROPN,I,West,PROPN,False,False,FALSE,,both
Point,PROPN,I,Point,PROPN,False,False,FALSE,,both
estada,NOUN,I,estar,Name Entity,False,False,FALSE,,both
estada,NOUN,O,estar,,True,,FALSE,,both
extraña,ADJ,I,extraño,Name Entity,False,False,FALSE,,both
accede,VERB,O,acceder,,True,,FALSE,,both
pasaporte,NOUN,O,pasaportar,,True,,FALSE,,both
Sobre,ADP,B,Sobre,ADP,False,False,FALSE,,both
Sobre,ADP,O,Sobre,ADP,False,False,FALSE,,both
ribera,NOUN,I,ribera,Name Entity,False,False,FALSE,,both
río,NOUN,I,reír,Name Entity,False,False,FALSE,,both
Hudson,PROPN,I,Hudson,PROPN,False,False,FALSE,,both
bucólico,NOUN,O,bucólico,,True,,FALSE,,both
Highlands,PROPN,B,Highlands,PROPN,False,False,FALSE,,both
Falls,PROPN,I,Falls,PROPN,False,False,FALSE,,both
antigua,ADJ,O,antiguo,,True,,FALSE,,both
construcción,NOUN,O,construcción,,True,,FALSE,,both
piedra,NOUN,O,piedra,,True,,FALSE,,both
deco,NOUN,O,deco,,True,,FALSE,,both
DATOS,NOUN,B,DATOS,Name Entity,False,False,FALSE,,both
UTILES,ADJ,I,UTILES,Name Entity,False,False,FALSE,,both
Port,PROPN,I,Port,PROPN,False,False,FALSE,,both
Authority,PROPN,I,Authority,PROPN,False,False,FALSE,,both
42,NUM,O,42,NUM,False,False,FALSE,,both
8ª,PUNCT,O,8ª,PUNCT,False,False,FALSE,,both
avenida,NOUN,O,avenir,,True,,FALSE,,both
subir,VERB,O,subir,,True,,FALSE,,both
escaleras,NOUN,O,escalera,,True,,FALSE,,both
mecánicas,ADJ,O,mecánico,,True,,FALSE,,both
ventanilla,NOUN,O,ventanilla,,True,,FALSE,,both
autobús,NOUN,O,autobús,,True,,FALSE,,both
salida,NOUN,O,salir,,True,,FALSE,,both
buses,NOUN,O,bus,,True,,FALSE,,both
habitualmente,ADV,O,habitualmente,ADV,False,False,FALSE,,both
310,NUM,O,310,NUM,False,False,FALSE,,both
40,NUM,O,40,NUM,False,False,FALSE,,both
ida,NOUN,O,ir,,True,,FALSE,,both
ida,PROPN,O,ir,PROPN,False,False,FALSE,,both
Programas,PROPN,B,Programas,PROPN,False,False,FALSE,,both
Paquete,PROPN,I,Paquete,PROPN,False,False,FALSE,,both
270,NUM,B,270,NUM,False,False,FALSE,,both
43,NUM,I,43,NUM,False,False,FALSE,,both
street,NOUN,I,street,Name Entity,False,False,FALSE,,both
399,NUM,O,399,NUM,False,False,FALSE,,both
habitación,NOUN,O,habitación,,True,,FALSE,,both
base,NOUN,O,basar,,True,,FALSE,,both
doble,ADJ,O,doblar,,True,,FALSE,,both
ticktets,NOUN,O,ticktets,,True,,TRUE,False,both
late,VERB,O,latir,,True,,TRUE,True,both
check,ADJ,O,check,,True,,TRUE,False,both
out,ADV,O,out,ADV,False,False,TRUE,False,both
coupon,PROPN,O,coupon,PROPN,False,False,French,,both
coupon,ADJ,O,coupon,,True,,French,,both
book,NOUN,O,book,,True,,TRUE,False,both
book,PROPN,O,book,PROPN,False,False,TRUE,False,both
cuarta,ADJ,O,cuartar,,True,,FALSE,,both
noche,NOUN,O,noche,,True,,FALSE,,both
Samsonite,PROPN,B,Samsonite,PROPN,False,False,FALSE,,both
Carry,PROPN,I,Carry,PROPN,False,False,FALSE,,both
On,NUM,I,On,NUM,False,False,FALSE,,both
regalo,NOUN,I,regalar,Name Entity,False,False,FALSE,,both
regalo,NOUN,O,regalar,,True,,FALSE,,both
desayuno,NOUN,O,desayunar,,True,,FALSE,,both
buffet,NOUN,O,buffet,,True,,French,,both
jueves,NOUN,O,jueves,,True,,FALSE,,both
219,NUM,O,219,NUM,False,False,FALSE,,both
240,NUM,O,240,NUM,False,False,FALSE,,both
ARTICLE0075,INTJ,B,ARTICLE0075,INTJ,False,False,FALSE,,both
Jimmy,PROPN,B,Jimmy,PROPN,False,False,FALSE,,both
Wales,PROPN,I,Wales,PROPN,False,False,FALSE,,both
Wales,PROPN,B,Wales,PROPN,False,False,FALSE,,both
señor,NOUN,O,señor,,True,,FALSE,,both
Wikipedia,PROPN,B,Wikipedia,PROPN,False,False,FALSE,,both
Wikipedia,PROPN,I,Wikipedia,PROPN,False,False,FALSE,,both
Wikipedia,NOUN,B,Wikipedia,Name Entity,False,False,FALSE,,both
enciclopedia,NOUN,O,enciclopedia,,True,,FALSE,,both
despierta,VERB,O,despierto,,True,,FALSE,,both
admiración,NOUN,O,admiración,,True,,FALSE,,both
Guardián,PROPN,B,Guardián,PROPN,False,False,FALSE,,both
conocimiento,NOUN,I,conocimiento,Name Entity,False,False,FALSE,,both
conocimiento,NOUN,O,conocimiento,,True,,FALSE,,both
pelea,NOUN,O,pelear,,True,,FALSE,,both
censura,NOUN,O,censurar,,True,,FALSE,,both
gana,VERB,O,ganar,,True,,FALSE,,both
fortunas,NOUN,O,fortuna,,True,,FALSE,,both
Llevar,VERB,B,Llevar,Stop Word,False,False,FALSE,,both
rincones,NOUN,O,rincón,,True,,FALSE,,both
planeta,NOUN,O,planeta,,True,,FALSE,,both
gratuita,ADJ,O,gratuito,,True,,FALSE,,both
tuvo,VERB,O,tener,Stop Word,False,False,FALSE,,both
metió,VERB,O,meter,,True,,FALSE,,both
creación,NOUN,O,creación,,True,,FALSE,,both
principal,ADJ,O,principal,,True,,FALSE,,both
construye,VERB,O,construir,,True,,FALSE,,both
colaborativa,ADJ,O,colaborativa,,True,,FALSE,,both
artículos,NOUN,I,artículo,Name Entity,False,False,FALSE,,both
artículos,NOUN,O,artículo,,True,,FALSE,,both
quinta,ADJ,O,quinto,,True,,FALSE,,both
visitada,ADJ,O,visitar,,True,,FALSE,,both
herramienta,NOUN,O,herramienta,,True,,FALSE,,both
educativa,ADJ,O,educativo,,True,,FALSE,,both
reservorio,NOUN,O,reservorio,,True,,FALSE,,both
Revista,PROPN,B,Revista,PROPN,False,False,FALSE,,both
Revista,PROPN,I,Revista,PROPN,False,False,FALSE,,both
vía,NOUN,O,vía,,True,,FALSE,,both
Skype,PROPN,B,Skype,PROPN,False,False,FALSE,,both
esposa,NOUN,O,esposo,,True,,FALSE,,both
hija,NOUN,O,hijo,,True,,FALSE,,both
nueve,NUM,O,nueve,NUM,False,False,FALSE,,both
acostumbrado,ADJ,O,acostumbrar,,True,,FALSE,,both
prende,VERB,O,prender,,True,,FALSE,,both
frases,NOUN,O,frase,,True,,FALSE,,both
repite,VERB,O,repetir,,True,,FALSE,,both
calcadas,ADJ,O,calcar,,True,,FALSE,,both
entrevistas,NOUN,O,entrevistar,,True,,FALSE,,both
entregar,VERB,I,entregar,Name Entity,False,False,FALSE,,both
entregar,VERB,O,entregar,,True,,FALSE,,both
monosílabos,NOUN,I,monosílabo,Name Entity,False,False,FALSE,,both
especialmente,ADV,O,especialmente,ADV,False,False,FALSE,,both
crítica,NOUN,O,crítico,,True,,FALSE,,both
crítica,NOUN,I,crítico,Name Entity,False,False,FALSE,,both
temas,NOUN,O,temer,,True,,FALSE,,both
personales,ADJ,O,personal,,True,,FALSE,,both
sonar,VERB,O,sonar,,True,,FALSE,,both
crecía,VERB,O,crecer,,True,,FALSE,,both
Donal,PROPN,I,Donal,PROPN,False,False,FALSE,,both
Jimbo,PROPN,I,Jimbo,PROPN,False,False,FALSE,,both
Jimbo,PROPN,B,Jimbo,PROPN,False,False,FALSE,,both
apodo,NOUN,O,apodar,,True,,FALSE,,both
nació,VERB,O,nacer,,True,,FALSE,,both
47,NUM,O,47,NUM,False,False,FALSE,,both
Alabama,PROPN,B,Alabama,PROPN,False,False,FALSE,,both
comerciante,ADJ,O,comerciante,,True,,FALSE,,both
maestra,ADJ,O,maestro,,True,,FALSE,,both
estudió,VERB,O,estudiar,,True,,FALSE,,both
estudió,VERB,I,estudiar,Name Entity,False,False,FALSE,,both
escolares,ADJ,O,escolar,,True,,FALSE,,both
tomó,VERB,O,tomar,,True,,FALSE,,both
amor,NOUN,O,amor,,True,,FALSE,,both
Finanzas,PROPN,I,Finanzas,PROPN,False,False,FALSE,,both
Auburn,PROPN,I,Auburn,PROPN,False,False,FALSE,,both
doctorado,NOUN,O,doctorar,,True,,FALSE,,both
Indiana,PROPN,I,Indiana,PROPN,False,False,FALSE,,both
Trabajó,VERB,B,Trabajó,Name Entity,False,False,FALSE,,both
asesor,NOUN,O,asesor,,True,,FALSE,,both
asesor,ADJ,O,asesor,,True,,FALSE,,both
financiero,ADJ,O,financiero,,True,,FALSE,,both
Chicago,PROPN,B,Chicago,PROPN,False,False,FALSE,,both
Options,PROPN,I,Options,PROPN,False,False,FALSE,,both
Associates,PROPN,I,Associates,PROPN,False,False,FALSE,,both
fortuna,NOUN,O,fortuna,,True,,FALSE,,both
germen,NOUN,I,germen,Name Entity,False,False,FALSE,,both
miraba,VERB,O,mirar,,True,,FALSE,,both
pesadas,ADJ,O,pesar,,True,,FALSE,,both
enciclopedias,ADJ,O,enciclopedia,,True,,FALSE,,both
marcaba,VERB,O,marcar,,True,,FALSE,,both
stickers,NOUN,O,stickers,,True,,TRUE,False,both
entradas,NOUN,O,entrar,,True,,FALSE,,both
actualizadas,ADJ,O,actualizar,,True,,FALSE,,both
1996,NOUN,O,1996,,True,,FALSE,,both
contenidos,NOUN,O,contenido,,True,,FALSE,,both
eróticos,ADJ,O,erótico,,True,,FALSE,,both
llamado,ADJ,O,llamar,,True,,FALSE,,both
Bomis,PROPN,B,Bomis,PROPN,False,False,FALSE,,both
consultado,VERB,O,consultar,,True,,FALSE,,both
razón,NOUN,O,razón,,True,,FALSE,,both
describió,VERB,O,describir,,True,,FALSE,,both
motor,NOUN,O,motor,,True,,FALSE,,both
búsqueda,NOUN,O,búsqueda,,True,,FALSE,,both
destinado,ADJ,O,destinar,,True,,FALSE,,both
chicas,NOUN,I,chico,Name Entity,False,False,FALSE,,both
poca,DET,I,poco,DET,False,False,FALSE,,both
generaron,VERB,O,generar,,True,,FALSE,,both
ganancias,NOUN,O,ganancia,,True,,FALSE,,both
mudarse,VERB,O,mudarse,,True,,FALSE,,both
San,PROPN,B,San,PROPN,False,False,FALSE,,both
Diego,PROPN,I,Diego,PROPN,False,False,FALSE,,both
surfear,VERB,O,surfear,,True,,TRUE,True,both
fundar,VERB,O,fundar,,True,,FALSE,,both
Nupedia,PROPN,B,Nupedia,PROPN,False,False,FALSE,,both
revisión,NOUN,O,revisión,,True,,FALSE,,both
pares,NOUN,O,parir,,True,,FALSE,,both
escritos,ADJ,O,escrito,,True,,FALSE,,both
expertos,NOUN,O,experto,,True,,FALSE,,both
embrión,NOUN,O,embrión,,True,,FALSE,,both
Transcurría,VERB,B,Transcurría,Name Entity,False,False,FALSE,,both
Kira,PROPN,B,Kira,PROPN,False,False,FALSE,,both
prosperó,VERB,O,prosperar,,True,,FALSE,,both
socios,NOUN,O,socio,,True,,FALSE,,both
apostaron,VERB,O,apostar,,True,,FALSE,,both
crecimiento,NOUN,O,crecimiento,,True,,FALSE,,both
obsesionó,VERB,O,obsesionar,,True,,FALSE,,both
abierta,ADJ,O,abrir,,True,,FALSE,,both
focalizó,VERB,O,focalizar,,True,,FALSE,,both
lleno,NOUN,O,llenar,,True,,FALSE,,both
lleno,ADJ,O,llenar,,True,,FALSE,,both
Así,ADV,B,Así,ADV,False,False,FALSE,,both
enero,NOUN,O,enero,,True,,FALSE,,both
enero,NOUN,I,enero,Name Entity,False,False,FALSE,,both
2001,NUM,O,2001,NUM,False,False,FALSE,,both
www.wikipedia.org,PROPN,O,www.wikipedia.org,PROPN,False,False,FALSE,,both
alcance,PROPN,I,alcanzar,PROPN,False,False,FALSE,,both
wiki,NOUN,O,wiki,,True,,FALSE,,both
permite,VERB,O,permitir,,True,,FALSE,,both
usuarios,NOUN,O,usuario,,True,,FALSE,,both
crear,VERB,O,crear,,True,,FALSE,,both
colectivamente,ADV,O,colectivamente,ADV,False,False,FALSE,,both
contenido,NOUN,O,contener,,True,,FALSE,,both
contenido,ADJ,O,contener,,True,,FALSE,,both
editarlo,ADJ,O,editarlo,,True,,FALSE,,both
millón,NOUN,O,millón,,True,,FALSE,,both
editado,VERB,O,editar,,True,,FALSE,,both
artículo,NOUN,O,artículo,,True,,FALSE,,both
distintivo,ADJ,I,distintivo,Name Entity,False,False,FALSE,,both
plataforma,NOUN,I,plataforma,Name Entity,False,False,FALSE,,both
plataforma,NOUN,O,plataforma,,True,,FALSE,,both
editar,VERB,O,editar,,True,,FALSE,,both
publicación,NOUN,O,publicación,,True,,FALSE,,both
existe,VERB,O,existir,Stop Word,False,False,FALSE,,both
voluntarios,NOUN,O,voluntario,,True,,FALSE,,both
voluntarios,NOUN,I,voluntario,Name Entity,False,False,FALSE,,both
alrededor,ADV,O,alrededor,ADV,False,False,FALSE,,both
velan,VERB,O,velar,,True,,FALSE,,both
edición,NOUN,O,edición,,True,,FALSE,,both
malintencionada,ADJ,O,malintencionado,,True,,FALSE,,both
errores,NOUN,O,error,,True,,FALSE,,both
devoto,NOUN,I,devoto,Name Entity,False,False,FALSE,,both
ejército,ADJ,I,ejército,Name Entity,False,False,FALSE,,both
pende,VERB,I,pender,Name Entity,False,False,FALSE,,both
veracidad,NOUN,I,veracidad,Name Entity,False,False,FALSE,,both
mantenimiento,NOUN,O,mantenimiento,,True,,FALSE,,both
toda,DET,I,todo,DET,False,False,FALSE,,both
luchas,NOUN,O,luchar,,True,,FALSE,,both
egos,NOUN,O,ego,,True,,FALSE,,both
distintas,DET,O,distinto,DET,False,False,FALSE,,both
miradas,NOUN,O,mirar,,True,,FALSE,,both
miradas,NOUN,I,mirar,Name Entity,False,False,FALSE,,both
arman,VERB,O,armar,,True,,FALSE,,both
largos,ADJ,O,largo,,True,,FALSE,,both
pueden,AUX,O,poder,AUX,False,False,FALSE,,both
costado,ADJ,O,costar,,True,,FALSE,,both
disputa,NOUN,I,disputar,Name Entity,False,False,FALSE,,both
levanta,VERB,O,levantar,,True,,FALSE,,both
demasiado,ADV,O,demasiar,ADV,False,False,FALSE,,both
revuelo,NOUN,O,revuelo,,True,,FALSE,,both
recurren,VERB,O,recurrir,,True,,FALSE,,both
fuese,AUX,O,ser,AUX,False,False,FALSE,,both
brujo,NOUN,O,brujir,,True,,FALSE,,both
sabio,ADJ,O,sabio,,True,,FALSE,,both
mediará,VERB,O,mediar,,True,,FALSE,,both
pesar,NOUN,O,pesar,Stop Word,False,False,FALSE,,both
múltiples,ADJ,O,múltiple,,True,,FALSE,,both
roles,ADJ,O,rolar,,True,,FALSE,,both
fuera,ADV,O,ser,ADV,False,False,FALSE,,both
activamente,ADV,O,activamente,ADV,False,False,FALSE,,both
Edito,VERB,O,Edito,,True,,FALSE,,both
apasiona,VERB,O,apasionar,,True,,FALSE,,both
haré,VERB,O,hacer,,True,,FALSE,,both
burbuja,NOUN,I,burbuja,Name Entity,False,False,FALSE,,both
explotó,VERB,O,explotar,,True,,FALSE,,both
dejaba,AUX,O,dejar,AUX,False,False,FALSE,,both
gatear,VERB,O,gatear,,True,,FALSE,,both
giró,VERB,O,girar,,True,,FALSE,,both
timón,NOUN,O,timón,,True,,FALSE,,both
2003,NUM,O,2003,NUM,False,False,FALSE,,both
anunció,VERB,O,anunciar,,True,,FALSE,,both
fundación,NOUN,O,fundación,,True,,FALSE,,both
Wikimedia,PROPN,B,Wikimedia,PROPN,False,False,FALSE,,both
mantener,VERB,O,mantener,,True,,FALSE,,both
operación,NOUN,O,operación,,True,,FALSE,,both
Wikidata,PROPN,B,Wikidata,PROPN,False,False,FALSE,,both
Wikcionario,PROPN,B,Wikcionario,PROPN,False,False,FALSE,,both
Wikiviajes,PROPN,B,Wikiviajes,PROPN,False,False,FALSE,,both
Wikilibros,PROPN,B,Wikilibros,PROPN,False,False,FALSE,,both
2007,NOUN,O,2007,,True,,FALSE,,both
recuadro,NOUN,O,recuadrar,,True,,FALSE,,both
13,NUM,I,13,NUM,False,False,FALSE,,both
13,NUM,O,13,NUM,False,False,FALSE,,both
disponible,ADJ,O,disponible,,True,,FALSE,,both
lenguas,NOUN,O,lengua,,True,,FALSE,,both
mil,NUM,O,mil,NUM,False,False,FALSE,,both
vistas,ADJ,O,vista,,True,,FALSE,,both
516,NUM,O,516,NUM,False,False,FALSE,,both
únicos,ADJ,O,único,,True,,FALSE,,both
mes,NOUN,O,mes,,True,,FALSE,,both
Google,PROPN,B,Google,PROPN,False,False,FALSE,,both
Google,PROPN,I,Google,PROPN,False,False,FALSE,,both
Yahoo,PROPN,B,Yahoo,PROPN,False,False,FALSE,,both
Microsoft,PROPN,B,Microsoft,PROPN,False,False,FALSE,,both
estima,VERB,O,estimar,,True,,FALSE,,both
aceptara,VERB,O,aceptar,,True,,FALSE,,both
valdría,VERB,O,valer,,True,,FALSE,,both
Editor,NOUN,B,Editor,Name Entity,False,False,FALSE,,both
privilegios,NOUN,O,privilegio,,True,,FALSE,,both
creció,VERB,O,crecer,,True,,FALSE,,both
junto,ADJ,O,juntar,Stop Word,False,False,FALSE,,both
nombrado,VERB,O,nombrar,,True,,FALSE,,both
influyentes,ADJ,O,influyente,,True,,FALSE,,both
revista,NOUN,O,revistar,,True,,FALSE,,both
Time,PROPN,B,Time,PROPN,False,False,FALSE,,both
joven,ADJ,O,joven,,True,,FALSE,,both
Davos,PROPN,B,Davos,PROPN,False,False,FALSE,,both
destino,NOUN,I,destinar,Name Entity,False,False,FALSE,,both
llevó,VERB,I,llevar,Name Entity,False,False,FALSE,,both
37,NUM,O,37,NUM,False,False,FALSE,,both
salido,VERB,O,salir,,True,,FALSE,,both
conferencias,NOUN,O,conferenciar,,True,,FALSE,,both
conferencias,ADJ,O,conferenciar,,True,,FALSE,,both
gozar,VERB,O,gozar,,True,,FALSE,,both
Silicon,PROPN,B,Silicon,PROPN,False,False,FALSE,,both
Valley,PROPN,I,Valley,PROPN,False,False,FALSE,,both
Boys,PROPN,I,Boys,PROPN,False,False,FALSE,,both
supera,VERB,O,superar,,True,,FALSE,,both
incluidas,VERB,O,incluir,,True,,FALSE,,both
Wikiaun,PROPN,B,Wikiaun,PROPN,False,False,FALSE,,both
hosting,NOUN,O,hosting,,True,,TRUE,False,both
aloja,VERB,O,alojar,,True,,FALSE,,both
gratis,ADV,O,gratis,ADV,False,False,FALSE,,both
Corbis,PROPN,B,Corbis,PROPN,False,False,FALSE,,both
recibe,VERB,O,recibir,,True,,FALSE,,both
achaca,VERB,O,achacar,,True,,FALSE,,both
modificado,VERB,O,modificar,,True,,FALSE,,both
publicaciones,NOUN,O,publicación,,True,,FALSE,,both
protocolo,NOUN,O,protocolar,,True,,FALSE,,both
modificación,NOUN,O,modificación,,True,,FALSE,,both
requiere,VERB,O,requerir,,True,,FALSE,,both
fáctica,ADJ,O,fáctico,,True,,FALSE,,both
atribuible,ADJ,O,atribuible,,True,,FALSE,,both
material,NOUN,O,material,,True,,FALSE,,both
publicado,ADJ,O,publicar,,True,,FALSE,,both
